2014-10-29  10:00:0,SAC,GSW,0,""
2014-10-31  10:00:0,SAC,POR,0,""
2014-11-2  3:30:0,LAC,SAC,0,""
2014-11-3  9:00:0,DEN,SAC,0,""
2014-11-5  10:00:0,SAC,DEN,0,""
2014-11-7  9:00:0,PHX,SAC,0,""
2014-11-9  7:00:0,OKC,SAC,0,""
2014-11-11  8:30:0,DAL,SAC,0,""
2014-11-13  8:00:0,MEM,SAC,0,""
2014-11-15  10:00:0,SAC,SAS,0,""
2014-11-18  10:00:0,SAC,NOP,0,""
2014-11-20  10:30:0,SAC,CHI,1,TNT
2014-11-22  8:00:0,MIN,SAC,0,""
2014-11-25  7:00:0,NOP,SAC,0,""
2014-11-26  8:00:0,HOU,SAC,0,""
2014-11-28  8:30:0,SAS,SAC,0,""
2014-11-30  6:00:0,SAC,MEM,0,""
2014-12-2  10:00:0,SAC,TOR,0,""
2014-12-5  10:00:0,SAC,IND,1,NBA TV
2014-12-6  10:00:0,SAC,ORL,0,""
2014-12-8  10:00:0,SAC,UTA,0,""
2014-12-9  10:30:0,LAL,SAC,0,""
2014-12-11  10:30:0,SAC,HOU,1,TNT
2014-12-13  10:00:0,SAC,DET,1,NBA TV
2014-12-16  10:30:0,SAC,OKC,1,ESPN
2014-12-18  10:00:0,SAC,MIL,0,""
2014-12-21  6:00:0,SAC,LAL,0,""
2014-12-22  10:30:0,GSW,SAC,0,""
2014-12-26  10:00:0,SAC,PHX,0,""
2014-12-27  10:00:0,SAC,NYK,1,NBA TV
2014-12-29  7:30:0,BKN,SAC,0,""
2014-12-31  1:00:0,BOS,SAC,0,""
2015-1-1  8:00:0,MIN,SAC,0,""
2015-1-4  6:00:0,DET,SAC,0,""
2015-1-7  10:00:0,SAC,OKC,0,""
2015-1-9  10:00:0,SAC,DEN,0,""
2015-1-11  9:00:0,SAC,CLE,0,""
2015-1-13  10:00:0,SAC,DAL,0,""
2015-1-16  10:00:0,SAC,MIA,0,""
2015-1-17  10:00:0,SAC,LAC,0,""
2015-1-19  10:00:0,POR,SAC,0,""
2015-1-21  10:00:0,SAC,BKN,0,""
2015-1-23  10:30:0,GSW,SAC,0,""
2015-1-26  7:30:0,NYK,SAC,0,""
2015-1-28  7:30:0,TOR,SAC,0,""
2015-1-30  7:30:0,CLE,SAC,0,""
2015-1-31  7:00:0,IND,SAC,0,""
2015-2-3  10:00:0,SAC,GSW,0,""
2015-2-5  10:00:0,SAC,DAL,0,""
2015-2-7  9:00:0,UTA,SAC,0,""
2015-2-8  9:00:0,SAC,PHX,0,""
2015-2-10  8:00:0,CHI,SAC,0,""
2015-2-11  8:00:0,MIL,SAC,0,""
2015-2-20  10:00:0,SAC,BOS,0,""
2015-2-21  10:00:0,LAC,SAC,0,""
2015-2-25  10:00:0,SAC,MEM,0,""
2015-2-27  10:00:0,SAC,SAS,0,""
2015-3-1  6:00:0,SAC,POR,0,""
2015-3-4  8:30:0,SAS,SAC,0,""
2015-3-6  7:00:0,ORL,SAC,0,""
2015-3-7  7:30:0,MIA,SAC,0,""
2015-3-9  7:30:0,ATL,SAC,0,""
2015-3-11  7:00:0,CHA,SAC,0,""
2015-3-13  7:00:0,PHI,SAC,0,""
2015-3-14  7:00:0,WAS,SAC,1,NBATV
2015-3-16  10:00:0,SAC,ATL,0,""
2015-3-18  10:00:0,SAC,LAC,0,""
2015-3-20  10:00:0,SAC,CHA,0,""
2015-3-22  6:00:0,SAC,WAS,0,""
2015-3-24  10:00:0,SAC,PHI,0,""
2015-3-25  10:00:0,PHX,SAC,0,""
2015-3-27  8:00:0,NOP,SAC,0,""
2015-3-30  8:00:0,MEM,SAC,0,""
2015-4-1  8:00:0,HOU,SAC,0,""
2015-4-3  10:00:0,SAC,NOP,0,""
2015-4-5  9:00:0,SAC,UTA,0,""
2015-4-7  10:00:0,SAC,MIN,0,""
2015-4-8  9:00:0,UTA,SAC,0,""
2015-4-10  8:00:0,OKC,SAC,0,""
2015-4-12  5:00:0,DEN,SAC,0,""
2015-4-13  10:00:0,SAC,LAL,0,""
2015-4-15  10:30:0,LAL,SAC,0,""
